row,pair,rep,variant,kind,position,slot,phase,p95_ms,p50_ms,sum_ms
P2-lifecycle,0,0,U,control,1,1,residual,0.08487500000001091,0.06481350000012753,3.249958000002607
P2-lifecycle,0,1,V,control,0,1,construction,0.5629999999999882,0.4610420000000204,23.67700399999984
P2-lifecycle,0,1,V,control,0,1,initial,7.518041000000039,5.920000499999958,306.97454900000014
P2-lifecycle,0,1,V,control,0,1,duplicate,4.72504200000003,3.4661250000000337,182.05983099999963
P2-lifecycle,0,1,V,control,0,1,cleanup,0.17766600000004473,0.13050000000004047,6.832254000000205
P2-lifecycle,0,1,V,control,0,1,actionSum,12.310791999999992,10.169500999999912,519.5436379999999
P2-lifecycle,0,1,V,control,0,1,wall,12.381582999999978,10.236062499999946,523.4243749999999
P2-lifecycle,0,1,V,control,0,1,residual,0.11249899999995705,0.06752050000002896,3.8807370000001242
P2-lifecycle,0,1,V,control,1,0,construction,0.5679999999999836,0.4591459999999188,23.50554500000112
P2-lifecycle,0,1,V,control,1,0,initial,7.6304170000000795,6.007041500000014,308.6865389999987
P2-lifecycle,0,1,V,control,1,0,duplicate,4.753875000000107,3.367375000000038,178.20841399999927
P2-lifecycle,0,1,V,control,1,0,cleanup,0.1691249999998945,0.1404579999999669,7.069496999999728
P2-lifecycle,0,1,V,control,1,0,actionSum,12.81462600000009,9.979521000000204,517.4699949999988
P2-lifecycle,0,1,V,control,1,0,wall,12.895792000000029,10.086542000000009,521.0825870000003
P2-lifecycle,0,1,V,control,1,0,residual,0.09987500000011096,0.06822999999997137,3.6125920000015412
P2-lifecycle,0,1,U,control,0,0,construction,0.8319159999999783,0.478770499999996,26.003246000000217
P2-lifecycle,0,1,U,control,0,0,initial,7.440917000000013,6.100374999999872,317.38716599999987
P2-lifecycle,0,1,U,control,0,0,duplicate,5.651499999999942,3.440645499999988,192.4890819999997
P2-lifecycle,0,1,U,control,0,0,cleanup,0.2237079999999878,0.14114600000004884,7.443004000000258
P2-lifecycle,0,1,U,control,0,0,actionSum,12.10620799999981,10.78110450000014,543.322498
P2-lifecycle,0,1,U,control,0,0,wall,12.189374999999927,10.870145500000035,547.4440400000005
P2-lifecycle,0,1,U,control,0,0,residual,0.10158199999989392,0.07474899999999707,4.1215420000004315
P2-lifecycle,0,1,U,control,1,1,construction,0.6354590000000826,0.4515835000000834,25.264124999999467
P2-lifecycle,0,1,U,control,1,1,initial,7.112249999999904,5.788603999999964,295.9289959999994
P2-lifecycle,0,1,U,control,1,1,duplicate,4.606667000000016,3.378791999999976,176.49217199999998
P2-lifecycle,0,1,U,control,1,1,cleanup,0.16458399999987705,0.13143750000006094,6.651622999999745
P2-lifecycle,0,1,U,control,1,1,actionSum,12.167540000000145,9.874457499999949,504.3369159999986
P2-lifecycle,0,1,U,control,1,1,wall,12.247875000000022,9.952166499999976,508.6298310000004
P2-lifecycle,0,1,U,control,1,1,residual,0.1119579999999587,0.08295850000001792,4.292915000001813
P2-lifecycle,1,0,U,main,0,0,construction,0.7237499999999955,0.45260350000000926,24.423164000000156
P2-lifecycle,1,0,U,main,0,0,initial,6.948416999999949,6.113375000000076,306.13795599999986
P2-lifecycle,1,0,U,main,0,0,duplicate,4.582708000000025,3.3795829999999683,178.999792
P2-lifecycle,1,0,U,main,0,0,cleanup,0.1726250000000391,0.136645499999986,7.48129000000057
P2-lifecycle,1,0,U,main,0,0,actionSum,11.680083000000081,10.268749999999955,517.0422020000005
P2-lifecycle,1,0,U,main,0,0,wall,11.755957999999964,10.336062000000027,520.7152890000001
P2-lifecycle,1,0,U,main,0,0,residual,0.09541700000011133,0.07239599999991242,3.673086999999498
P2-lifecycle,1,0,U,main,1,1,construction,0.5471669999999449,0.43556250000006,22.765960000000632
P2-lifecycle,1,0,U,main,1,1,initial,5.515874999999824,4.564791500000069,234.84474399999976
P2-lifecycle,1,0,U,main,1,1,duplicate,2.4844590000000153,1.867479000000003,97.70954300000062
P2-lifecycle,1,0,U,main,1,1,cleanup,0.14791700000000674,0.11770849999993516,6.017248000000336
P2-lifecycle,1,0,U,main,1,1,actionSum,8.939458000000059,7.126521000000025,361.33749500000135
P2-lifecycle,1,0,U,main,1,1,wall,9.001915999999937,7.182000000000016,364.3348350000001
